UID,FIPS,Admin2,date,cases,treat1,cities,cases2
84018097,18097,Marion,2020-07-01,11387,1,Indianapolis,0
84018097,18097,Marion,2020-07-02,11434,1,Indianapolis,0
84018097,18097,Marion,2020-07-03,11499,1,Indianapolis,0
84018097,18097,Marion,2020-07-04,11546,1,Indianapolis,0
84018097,18097,Marion,2020-07-05,11624,1,Indianapolis,0
84018097,18097,Marion,2020-07-06,11682,1,Indianapolis,0
84018097,18097,Marion,2020-07-07,11723,1,Indianapolis,0
84018097,18097,Marion,2020-07-08,11760,1,Indianapolis,0
84018097,18097,Marion,2020-07-09,11812,1,Indianapolis,0
84018097,18097,Marion,2020-07-10,11920,1,Indianapolis,0
84018097,18097,Marion,2020-07-11,12019,1,Indianapolis,0
84018097,18097,Marion,2020-07-12,12074,1,Indianapolis,0
84018097,18097,Marion,2020-07-13,12111,1,Indianapolis,0
84018097,18097,Marion,2020-07-14,12192,1,Indianapolis,0
84018097,18097,Marion,2020-07-15,12276,1,Indianapolis,0
84018097,18097,Marion,2020-07-16,12361,1,Indianapolis,0
84018097,18097,Marion,2020-07-17,12484,1,Indianapolis,0
84018097,18097,Marion,2020-07-18,12609,1,Indianapolis,0
84018097,18097,Marion,2020-07-19,12750,1,Indianapolis,0
84018097,18097,Marion,2020-07-20,12843,1,Indianapolis,0
84018097,18097,Marion,2020-07-21,12991,1,Indianapolis,0
84018097,18097,Marion,2020-07-22,13094,1,Indianapolis,0
84018097,18097,Marion,2020-07-23,13245,1,Indianapolis,0
84018097,18097,Marion,2020-07-24,13409,1,Indianapolis,0
84018097,18097,Marion,2020-07-25,13549,1,Indianapolis,0
84018097,18097,Marion,2020-07-26,13700,1,Indianapolis,0
84018097,18097,Marion,2020-07-27,13818,1,Indianapolis,0
84018097,18097,Marion,2020-07-28,13954,1,Indianapolis,0
84018097,18097,Marion,2020-07-29,14096,1,Indianapolis,0
84018097,18097,Marion,2020-07-30,14270,1,Indianapolis,0
84018097,18097,Marion,2020-07-31,14432,1,Indianapolis,0
84018097,18097,Marion,2020-08-01,14578,1,Indianapolis,0
84018097,18097,Marion,2020-08-02,14710,1,Indianapolis,0
84018097,18097,Marion,2020-08-03,14863,1,Indianapolis,0
84018097,18097,Marion,2020-08-04,15029,1,Indianapolis,0
84018097,18097,Marion,2020-08-05,15152,1,Indianapolis,0
84018097,18097,Marion,2020-08-06,15322,1,Indianapolis,0
84018097,18097,Marion,2020-08-07,15503,1,Indianapolis,0
84018097,18097,Marion,2020-08-08,15701,1,Indianapolis,0
84018097,18097,Marion,2020-08-09,15860,1,Indianapolis,0
84018097,18097,Marion,2020-08-10,15963,1,Indianapolis,0
84018097,18097,Marion,2020-08-11,16088,1,Indianapolis,0
84018097,18097,Marion,2020-08-12,16194,1,Indianapolis,0
84018097,18097,Marion,2020-08-13,16304,1,Indianapolis,0
84018097,18097,Marion,2020-08-14,16437,1,Indianapolis,0
84018097,18097,Marion,2020-08-15,16539,1,Indianapolis,0
84018097,18097,Marion,2020-08-16,16640,1,Indianapolis,0
84018097,18097,Marion,2020-08-17,16706,1,Indianapolis,0
84018097,18097,Marion,2020-08-18,16869,1,Indianapolis,0
84018097,18097,Marion,2020-08-19,16944,1,Indianapolis,0
84018097,18097,Marion,2020-08-20,17068,1,Indianapolis,0
84018097,18097,Marion,2020-08-21,17200,1,Indianapolis,0
84018097,18097,Marion,2020-08-22,17339,1,Indianapolis,0
84018097,18097,Marion,2020-08-23,17424,1,Indianapolis,0
84018097,18097,Marion,2020-08-24,17593,1,Indianapolis,0
84018097,18097,Marion,2020-08-25,17690,1,Indianapolis,0
84018097,18097,Marion,2020-08-26,17833,1,Indianapolis,0
84018097,18097,Marion,2020-08-27,17976,1,Indianapolis,0
84018097,18097,Marion,2020-08-28,18087,1,Indianapolis,0
84018097,18097,Marion,2020-08-29,18212,1,Indianapolis,0
84018097,18097,Marion,2020-08-30,18335,1,Indianapolis,0
84018097,18097,Marion,2020-08-31,18466,1,Indianapolis,0
84018097,18097,Marion,2020-09-01,18567,1,Indianapolis,0
84018097,18097,Marion,2020-09-02,18721,1,Indianapolis,0
84018097,18097,Marion,2020-09-03,18837,1,Indianapolis,0
84018097,18097,Marion,2020-09-04,18956,1,Indianapolis,0
84018097,18097,Marion,2020-09-05,19073,1,Indianapolis,0
84018097,18097,Marion,2020-09-06,19196,1,Indianapolis,0
84018097,18097,Marion,2020-09-07,19272,1,Indianapolis,0
84018097,18097,Marion,2020-09-08,19307,1,Indianapolis,0
84018097,18097,Marion,2020-09-09,19387,1,Indianapolis,0
84018097,18097,Marion,2020-09-10,19473,1,Indianapolis,0
84018097,18097,Marion,2020-09-11,19549,1,Indianapolis,0
84018097,18097,Marion,2020-09-12,19654,1,Indianapolis,0
84018097,18097,Marion,2020-09-13,20065,1,Indianapolis,0
84018097,18097,Marion,2020-09-14,20147,1,Indianapolis,0
84018097,18097,Marion,2020-09-15,20196,1,Indianapolis,0
84018097,18097,Marion,2020-09-16,20249,1,Indianapolis,0
84018097,18097,Marion,2020-09-17,20341,1,Indianapolis,0
84018097,18097,Marion,2020-09-18,20510,1,Indianapolis,0
84018097,18097,Marion,2020-09-19,20645,1,Indianapolis,0
84018097,18097,Marion,2020-09-20,20699,1,Indianapolis,0
84018097,18097,Marion,2020-09-21,20746,1,Indianapolis,0
84018097,18097,Marion,2020-09-22,20832,1,Indianapolis,0
84018097,18097,Marion,2020-09-23,20936,1,Indianapolis,0
84018097,18097,Marion,2020-09-24,21067,1,Indianapolis,0
84018097,18097,Marion,2020-09-25,21196,1,Indianapolis,0
84018097,18097,Marion,2020-09-26,21322,1,Indianapolis,0
84018097,18097,Marion,2020-09-27,21403,1,Indianapolis,0
84018097,18097,Marion,2020-09-28,21502,1,Indianapolis,0
84018097,18097,Marion,2020-09-29,21563,1,Indianapolis,0
84018097,18097,Marion,2020-09-30,21671,1,Indianapolis,0
84018097,18097,Marion,2020-10-01,21781,1,Indianapolis,0
84018097,18097,Marion,2020-10-02,21950,1,Indianapolis,0
84018097,18097,Marion,2020-10-03,22115,1,Indianapolis,0
84018097,18097,Marion,2020-10-04,22282,1,Indianapolis,0
84018097,18097,Marion,2020-10-05,22340,1,Indianapolis,0
84018097,18097,Marion,2020-10-06,22440,1,Indianapolis,0
84018097,18097,Marion,2020-10-07,22560,1,Indianapolis,0
84018097,18097,Marion,2020-10-08,22689,1,Indianapolis,0
84018097,18097,Marion,2020-10-09,22867,1,Indianapolis,0
84018097,18097,Marion,2020-10-10,23038,1,Indianapolis,0
84018097,18097,Marion,2020-10-11,23178,1,Indianapolis,0
84018097,18097,Marion,2020-10-12,23314,1,Indianapolis,0
84018097,18097,Marion,2020-10-13,23512,1,Indianapolis,0
84018097,18097,Marion,2020-10-14,23611,1,Indianapolis,0
84018097,18097,Marion,2020-10-15,23852,1,Indianapolis,0
84018097,18097,Marion,2020-10-16,24034,1,Indianapolis,0
84018097,18097,Marion,2020-10-17,24290,1,Indianapolis,0
84018097,18097,Marion,2020-10-18,24410,1,Indianapolis,0
84018097,18097,Marion,2020-10-19,24564,1,Indianapolis,0
84018097,18097,Marion,2020-10-20,24697,1,Indianapolis,0
84018097,18097,Marion,2020-10-21,24905,1,Indianapolis,0
84018097,18097,Marion,2020-10-22,25151,1,Indianapolis,0
84018097,18097,Marion,2020-10-23,25392,1,Indianapolis,0
84018097,18097,Marion,2020-10-24,25691,1,Indianapolis,0
84018097,18097,Marion,2020-10-25,25871,1,Indianapolis,0
84018097,18097,Marion,2020-10-26,26055,1,Indianapolis,0
84018097,18097,Marion,2020-10-27,26255,1,Indianapolis,0
84018097,18097,Marion,2020-10-28,26448,1,Indianapolis,0
84018097,18097,Marion,2020-10-29,26807,1,Indianapolis,0
84018097,18097,Marion,2020-10-30,27107,1,Indianapolis,
84018097,18097,Marion,2020-10-31,27455,1,Indianapolis,
84018097,18097,Marion,2020-11-01,27690,1,Indianapolis,
84042101,42101,Philadelphia,2020-03-01,0,1,Philadelphia,
84042101,42101,Philadelphia,2020-03-02,0,1,Philadelphia,
84042101,42101,Philadelphia,2020-03-03,0,1,Philadelphia,
84042101,42101,Philadelphia,2020-03-04,0,1,Philadelphia,0
84042101,42101,Philadelphia,2020-03-05,0,1,Philadelphia,0
84042101,42101,Philadelphia,2020-03-06,0,1,Philadelphia,0
84042101,42101,Philadelphia,2020-03-07,0,1,Philadelphia,0
84042101,42101,Philadelphia,2020-03-08,0,1,Philadelphia,0
84042101,42101,Philadelphia,2020-03-09,0,1,Philadelphia,0
84042101,42101,Philadelphia,2020-03-10,1,1,Philadelphia,0
84042101,42101,Philadelphia,2020-03-11,1,1,Philadelphia,0
84042101,42101,Philadelphia,2020-03-12,1,1,Philadelphia,0
84042101,42101,Philadelphia,2020-03-13,3,1,Philadelphia,0
84042101,42101,Philadelphia,2020-03-14,4,1,Philadelphia,0
84042101,42101,Philadelphia,2020-03-15,4,1,Philadelphia,0
84042101,42101,Philadelphia,2020-03-16,10,1,Philadelphia,0
84042101,42101,Philadelphia,2020-03-17,19,1,Philadelphia,0
84042101,42101,Philadelphia,2020-03-18,34,1,Philadelphia,0
84042101,42101,Philadelphia,2020-03-19,44,1,Philadelphia,0
84042101,42101,Philadelphia,2020-03-20,67,1,Philadelphia,0
84042101,42101,Philadelphia,2020-03-21,85,1,Philadelphia,0
84042101,42101,Philadelphia,2020-03-22,96,1,Philadelphia,0
84042101,42101,Philadelphia,2020-03-23,175,1,Philadelphia,0
84042101,42101,Philadelphia,2020-03-24,252,1,Philadelphia,0
84042101,42101,Philadelphia,2020-03-25,342,1,Philadelphia,0
84042101,42101,Philadelphia,2020-03-26,475,1,Philadelphia,0
84042101,42101,Philadelphia,2020-03-27,637,1,Philadelphia,0
84042101,42101,Philadelphia,2020-03-28,803,1,Philadelphia,0
84042101,42101,Philadelphia,2020-03-29,890,1,Philadelphia,0
84042101,42101,Philadelphia,2020-03-30,1072,1,Philadelphia,0
84042101,42101,Philadelphia,2020-03-31,1315,1,Philadelphia,0
84042101,42101,Philadelphia,2020-04-01,1567,1,Philadelphia,0
84042101,42101,Philadelphia,2020-04-02,1887,1,Philadelphia,0
84042101,42101,Philadelphia,2020-04-03,2304,1,Philadelphia,0
84042101,42101,Philadelphia,2020-04-04,2713,1,Philadelphia,0
84042101,42101,Philadelphia,2020-04-05,3158,1,Philadelphia,0
84042101,42101,Philadelphia,2020-04-06,3632,1,Philadelphia,0
84042101,42101,Philadelphia,2020-04-07,4010,1,Philadelphia,0
84042101,42101,Philadelphia,2020-04-08,4514,1,Philadelphia,0
84042101,42101,Philadelphia,2020-04-09,5085,1,Philadelphia,0
84042101,42101,Philadelphia,2020-04-10,5659,1,Philadelphia,0
84042101,42101,Philadelphia,2020-04-11,6177,1,Philadelphia,0
84042101,42101,Philadelphia,2020-04-12,6532,1,Philadelphia,0
84042101,42101,Philadelphia,2020-04-13,6983,1,Philadelphia,0
84042101,42101,Philadelphia,2020-04-14,7282,1,Philadelphia,0
84042101,42101,Philadelphia,2020-04-15,7575,1,Philadelphia,0
84042101,42101,Philadelphia,2020-04-16,7868,1,Philadelphia,0
84042101,42101,Philadelphia,2020-04-17,8444,1,Philadelphia,0
84042101,42101,Philadelphia,2020-04-18,8971,1,Philadelphia,0
84042101,42101,Philadelphia,2020-04-19,9298,1,Philadelphia,0
84042101,42101,Philadelphia,2020-04-20,9535,1,Philadelphia,0
84042101,42101,Philadelphia,2020-04-21,10025,1,Philadelphia,0
84042101,42101,Philadelphia,2020-04-22,10490,1,Philadelphia,0
84042101,42101,Philadelphia,2020-04-23,11170,1,Philadelphia,0
84042101,42101,Philadelphia,2020-04-24,11600,1,Philadelphia,0
84042101,42101,Philadelphia,2020-04-25,12189,1,Philadelphia,0
84042101,42101,Philadelphia,2020-04-26,12626,1,Philadelphia,0
84042101,42101,Philadelphia,2020-04-27,12869,1,Philadelphia,0
84042101,42101,Philadelphia,2020-04-28,13418,1,Philadelphia,0
84042101,42101,Philadelphia,2020-04-29,13802,1,Philadelphia,0
84042101,42101,Philadelphia,2020-04-30,14320,1,Philadelphia,0
84042101,42101,Philadelphia,2020-05-01,15104,1,Philadelphia,0
84042101,42101,Philadelphia,2020-05-02,15559,1,Philadelphia,0
84042101,42101,Philadelphia,2020-05-03,15883,1,Philadelphia,0
84042101,42101,Philadelphia,2020-05-04,16126,1,Philadelphia,0
84042101,42101,Philadelphia,2020-05-05,16420,1,Philadelphia,0
84042101,42101,Philadelphia,2020-05-06,16683,1,Philadelphia,0
84042101,42101,Philadelphia,2020-05-07,17007,1,Philadelphia,0
84042101,42101,Philadelphia,2020-05-08,17503,1,Philadelphia,0
84042101,42101,Philadelphia,2020-05-09,17829,1,Philadelphia,0
84042101,42101,Philadelphia,2020-05-10,18172,1,Philadelphia,0
84042101,42101,Philadelphia,2020-05-11,18355,1,Philadelphia,0
84042101,42101,Philadelphia,2020-05-12,18547,1,Philadelphia,0
84042101,42101,Philadelphia,2020-05-13,18766,1,Philadelphia,0
84042101,42101,Philadelphia,2020-05-14,19020,1,Philadelphia,0
84042101,42101,Philadelphia,2020-05-15,19274,1,Philadelphia,0
84042101,42101,Philadelphia,2020-05-16,19617,1,Philadelphia,0
84042101,42101,Philadelphia,2020-05-17,19817,1,Philadelphia,0
84042101,42101,Philadelphia,2020-05-18,20017,1,Philadelphia,0
84042101,42101,Philadelphia,2020-05-19,20165,1,Philadelphia,0
84042101,42101,Philadelphia,2020-05-20,20324,1,Philadelphia,0
84042101,42101,Philadelphia,2020-05-21,20620,1,Philadelphia,0
84042101,42101,Philadelphia,2020-05-22,20937,1,Philadelphia,0
84042101,42101,Philadelphia,2020-05-23,21175,1,Philadelphia,0
84042101,42101,Philadelphia,2020-05-24,21376,1,Philadelphia,0
84042101,42101,Philadelphia,2020-05-25,21568,1,Philadelphia,0
84042101,42101,Philadelphia,2020-05-26,21712,1,Philadelphia,0
84042101,42101,Philadelphia,2020-05-27,21890,1,Philadelphia,0
84042101,42101,Philadelphia,2020-05-28,22091,1,Philadelphia,0
84042101,42101,Philadelphia,2020-05-29,22306,1,Philadelphia,0
84042101,42101,Philadelphia,2020-05-30,22563,1,Philadelphia,0
84042101,42101,Philadelphia,2020-05-31,22692,1,Philadelphia,0
84042101,42101,Philadelphia,2020-06-01,22810,1,Philadelphia,0
84042101,42101,Philadelphia,2020-06-02,22937,1,Philadelphia,0
84042101,42101,Philadelphia,2020-06-03,23064,1,Philadelphia,0
84042101,42101,Philadelphia,2020-06-04,23190,1,Philadelphia,0
84042101,42101,Philadelphia,2020-06-05,23302,1,Philadelphia,0
84042101,42101,Philadelphia,2020-06-06,23411,1,Philadelphia,0
84042101,42101,Philadelphia,2020-06-07,23513,1,Philadelphia,0
84042101,42101,Philadelphia,2020-06-08,23589,1,Philadelphia,0
84042101,42101,Philadelphia,2020-06-09,23692,1,Philadelphia,0
84042101,42101,Philadelphia,2020-06-10,23808,1,Philadelphia,0
84042101,42101,Philadelphia,2020-06-11,23951,1,Philadelphia,0
84042101,42101,Philadelphia,2020-06-12,24072,1,Philadelphia,0
84042101,42101,Philadelphia,2020-06-13,24179,1,Philadelphia,0
84042101,42101,Philadelphia,2020-06-14,24268,1,Philadelphia,0
84042101,42101,Philadelphia,2020-06-15,24341,1,Philadelphia,0
84042101,42101,Philadelphia,2020-06-16,24407,1,Philadelphia,0
84042101,42101,Philadelphia,2020-06-17,24511,1,Philadelphia,0
84042101,42101,Philadelphia,2020-06-18,24612,1,Philadelphia,0
84042101,42101,Philadelphia,2020-06-19,24742,1,Philadelphia,0
84042101,42101,Philadelphia,2020-06-20,24837,1,Philadelphia,0
84042101,42101,Philadelphia,2020-06-21,24954,1,Philadelphia,0
84042101,42101,Philadelphia,2020-06-22,25043,1,Philadelphia,0
84042101,42101,Philadelphia,2020-06-23,25222,1,Philadelphia,0
84042101,42101,Philadelphia,2020-06-24,25355,1,Philadelphia,0
84042101,42101,Philadelphia,2020-06-25,25478,1,Philadelphia,0
84042101,42101,Philadelphia,2020-06-26,25617,1,Philadelphia,0
84042101,42101,Philadelphia,2020-06-27,25733,1,Philadelphia,0
84042101,42101,Philadelphia,2020-06-28,25807,1,Philadelphia,0
84042101,42101,Philadelphia,2020-06-29,25923,1,Philadelphia,0
84042101,42101,Philadelphia,2020-06-30,26027,1,Philadelphia,0
84042101,42101,Philadelphia,2020-07-01,26152,1,Philadelphia,0
84042101,42101,Philadelphia,2020-07-02,26281,1,Philadelphia,0
84042101,42101,Philadelphia,2020-07-03,26431,1,Philadelphia,0
84042101,42101,Philadelphia,2020-07-04,26568,1,Philadelphia,0
84042101,42101,Philadelphia,2020-07-05,26672,1,Philadelphia,0
84042101,42101,Philadelphia,2020-07-06,26736,1,Philadelphia,0
84042101,42101,Philadelphia,2020-07-07,26816,1,Philadelphia,0
84042101,42101,Philadelphia,2020-07-08,26964,1,Philadelphia,0
84042101,42101,Philadelphia,2020-07-09,27104,1,Philadelphia,0
84042101,42101,Philadelphia,2020-07-10,27253,1,Philadelphia,0
84042101,42101,Philadelphia,2020-07-11,27374,1,Philadelphia,0
84042101,42101,Philadelphia,2020-07-12,27448,1,Philadelphia,0
84042101,42101,Philadelphia,2020-07-13,27512,1,Philadelphia,0
84042101,42101,Philadelphia,2020-07-14,27622,1,Philadelphia,0
84042101,42101,Philadelphia,2020-07-15,27758,1,Philadelphia,0
84042101,42101,Philadelphia,2020-07-16,27900,1,Philadelphia,0
84042101,42101,Philadelphia,2020-07-17,28075,1,Philadelphia,0
84042101,42101,Philadelphia,2020-07-18,28214,1,Philadelphia,0
84042101,42101,Philadelphia,2020-07-19,28376,1,Philadelphia,0
84042101,42101,Philadelphia,2020-07-20,28491,1,Philadelphia,0
84042101,42101,Philadelphia,2020-07-21,28646,1,Philadelphia,0
84042101,42101,Philadelphia,2020-07-22,28754,1,Philadelphia,0
84042101,42101,Philadelphia,2020-07-23,28964,1,Philadelphia,0
84042101,42101,Philadelphia,2020-07-24,29191,1,Philadelphia,0
84042101,42101,Philadelphia,2020-07-25,29400,1,Philadelphia,0
84042101,42101,Philadelphia,2020-07-26,29561,1,Philadelphia,0
84042101,42101,Philadelphia,2020-07-27,29703,1,Philadelphia,0
84042101,42101,Philadelphia,2020-07-28,29853,1,Philadelphia,0
84042101,42101,Philadelphia,2020-07-29,29943,1,Philadelphia,0
84042101,42101,Philadelphia,2020-07-30,30085,1,Philadelphia,0
84042101,42101,Philadelphia,2020-07-31,30233,1,Philadelphia,0
84042101,42101,Philadelphia,2020-08-01,30387,1,Philadelphia,0
84042101,42101,Philadelphia,2020-08-02,30484,1,Philadelphia,0
84042101,42101,Philadelphia,2020-08-03,30564,1,Philadelphia,0
84042101,42101,Philadelphia,2020-08-04,30671,1,Philadelphia,0
84042101,42101,Philadelphia,2020-08-05,30741,1,Philadelphia,0
84042101,42101,Philadelphia,2020-08-06,30863,1,Philadelphia,0
84042101,42101,Philadelphia,2020-08-07,30972,1,Philadelphia,0
84042101,42101,Philadelphia,2020-08-08,31110,1,Philadelphia,0
84042101,42101,Philadelphia,2020-08-09,31218,1,Philadelphia,0
84042101,42101,Philadelphia,2020-08-10,31300,1,Philadelphia,0
84042101,42101,Philadelphia,2020-08-11,31435,1,Philadelphia,0
84042101,42101,Philadelphia,2020-08-12,31549,1,Philadelphia,0
84042101,42101,Philadelphia,2020-08-13,31754,1,Philadelphia,0
84042101,42101,Philadelphia,2020-08-14,31906,1,Philadelphia,0
84042101,42101,Philadelphia,2020-08-15,32027,1,Philadelphia,0
84042101,42101,Philadelphia,2020-08-16,32140,1,Philadelphia,0
84042101,42101,Philadelphia,2020-08-17,32223,1,Philadelphia,0
84042101,42101,Philadelphia,2020-08-18,32330,1,Philadelphia,0
84042101,42101,Philadelphia,2020-08-19,32437,1,Philadelphia,0
84042101,42101,Philadelphia,2020-08-20,32543,1,Philadelphia,0
84042101,42101,Philadelphia,2020-08-21,32656,1,Philadelphia,0
84042101,42101,Philadelphia,2020-08-22,32811,1,Philadelphia,0
84042101,42101,Philadelphia,2020-08-23,32881,1,Philadelphia,0
84042101,42101,Philadelphia,2020-08-24,32947,1,Philadelphia,0
84042101,42101,Philadelphia,2020-08-25,33038,1,Philadelphia,0
84042101,42101,Philadelphia,2020-08-26,33120,1,Philadelphia,0
84042101,42101,Philadelphia,2020-08-27,33225,1,Philadelphia,0
84042101,42101,Philadelphia,2020-08-28,33350,1,Philadelphia,0
84042101,42101,Philadelphia,2020-08-29,33486,1,Philadelphia,0
84042101,42101,Philadelphia,2020-08-30,33601,1,Philadelphia,0
84042101,42101,Philadelphia,2020-08-31,33710,1,Philadelphia,0
84042101,42101,Philadelphia,2020-09-01,33893,1,Philadelphia,0
84042101,42101,Philadelphia,2020-09-02,34056,1,Philadelphia,0
84042101,42101,Philadelphia,2020-09-03,34248,1,Philadelphia,0
84042101,42101,Philadelphia,2020-09-04,34371,1,Philadelphia,0
84042101,42101,Philadelphia,2020-09-05,34503,1,Philadelphia,0
84042101,42101,Philadelphia,2020-09-06,34577,1,Philadelphia,0
84042101,42101,Philadelphia,2020-09-07,34658,1,Philadelphia,0
84042101,42101,Philadelphia,2020-09-08,34724,1,Philadelphia,0
84042101,42101,Philadelphia,2020-09-09,34830,1,Philadelphia,0
84042101,42101,Philadelphia,2020-09-10,34921,1,Philadelphia,0
84042101,42101,Philadelphia,2020-09-11,35001,1,Philadelphia,0
84042101,42101,Philadelphia,2020-09-12,35102,1,Philadelphia,0
84042101,42101,Philadelphia,2020-09-13,35190,1,Philadelphia,0
84042101,42101,Philadelphia,2020-09-14,35263,1,Philadelphia,0
84042101,42101,Philadelphia,2020-09-15,35372,1,Philadelphia,0
84042101,42101,Philadelphia,2020-09-16,35441,1,Philadelphia,0
84042101,42101,Philadelphia,2020-09-17,35561,1,Philadelphia,0
84042101,42101,Philadelphia,2020-09-18,35663,1,Philadelphia,0
84042101,42101,Philadelphia,2020-09-19,35755,1,Philadelphia,0
84042101,42101,Philadelphia,2020-09-20,35831,1,Philadelphia,0
84042101,42101,Philadelphia,2020-09-21,35904,1,Philadelphia,0
84042101,42101,Philadelphia,2020-09-22,35994,1,Philadelphia,0
84042101,42101,Philadelphia,2020-09-23,36066,1,Philadelphia,0
84042101,42101,Philadelphia,2020-09-24,36229,1,Philadelphia,0
84042101,42101,Philadelphia,2020-09-25,36306,1,Philadelphia,0
84042101,42101,Philadelphia,2020-09-26,36410,1,Philadelphia,0
84042101,42101,Philadelphia,2020-09-27,36509,1,Philadelphia,0
84042101,42101,Philadelphia,2020-09-28,36583,1,Philadelphia,0
84042101,42101,Philadelphia,2020-09-29,37050,1,Philadelphia,0
84042101,42101,Philadelphia,2020-09-30,37186,1,Philadelphia,0
84042101,42101,Philadelphia,2020-10-01,37308,1,Philadelphia,0
84042101,42101,Philadelphia,2020-10-02,37489,1,Philadelphia,0
84042101,42101,Philadelphia,2020-10-03,37639,1,Philadelphia,0
84042101,42101,Philadelphia,2020-10-04,37756,1,Philadelphia,0
84042101,42101,Philadelphia,2020-10-05,37869,1,Philadelphia,0
84042101,42101,Philadelphia,2020-10-06,38044,1,Philadelphia,0
84042101,42101,Philadelphia,2020-10-07,38212,1,Philadelphia,0
84042101,42101,Philadelphia,2020-10-08,38425,1,Philadelphia,0
84042101,42101,Philadelphia,2020-10-09,38679,1,Philadelphia,0
84042101,42101,Philadelphia,2020-10-10,38944,1,Philadelphia,0
84042101,42101,Philadelphia,2020-10-11,39110,1,Philadelphia,0
84042101,42101,Philadelphia,2020-10-12,39259,1,Philadelphia,0
84042101,42101,Philadelphia,2020-10-13,39381,1,Philadelphia,0
84042101,42101,Philadelphia,2020-10-14,39631,1,Philadelphia,0
84042101,42101,Philadelphia,2020-10-15,39829,1,Philadelphia,0
84042101,42101,Philadelphia,2020-10-16,40071,1,Philadelphia,0
84042101,42101,Philadelphia,2020-10-17,40431,1,Philadelphia,0
84042101,42101,Philadelphia,2020-10-18,40600,1,Philadelphia,0
84042101,42101,Philadelphia,2020-10-19,40782,1,Philadelphia,0
84042101,42101,Philadelphia,2020-10-20,41087,1,Philadelphia,0
84042101,42101,Philadelphia,2020-10-21,41334,1,Philadelphia,0
84042101,42101,Philadelphia,2020-10-22,41610,1,Philadelphia,0
84042101,42101,Philadelphia,2020-10-23,41963,1,Philadelphia,0
84042101,42101,Philadelphia,2020-10-24,42322,1,Philadelphia,0
84042101,42101,Philadelphia,2020-10-25,42667,1,Philadelphia,0
84042101,42101,Philadelphia,2020-10-26,42981,1,Philadelphia,0
84042101,42101,Philadelphia,2020-10-27,43378,1,Philadelphia,0
84042101,42101,Philadelphia,2020-10-28,43722,1,Philadelphia,0
84042101,42101,Philadelphia,2020-10-29,44142,1,Philadelphia,0
84042101,42101,Philadelphia,2020-10-30,44518,1,Philadelphia,
84042101,42101,Philadelphia,2020-10-31,44910,1,Philadelphia,
84042101,42101,Philadelphia,2020-11-01,45232,1,Philadelphia,
84045019,45019,Charleston,2020-03-01,0,0,Charleston,
84045019,45019,Charleston,2020-03-02,0,0,Charleston,
84045019,45019,Charleston,2020-03-03,0,0,Charleston,
84045019,45019,Charleston,2020-03-04,0,0,Charleston,0
84045019,45019,Charleston,2020-03-05,0,0,Charleston,0
84045019,45019,Charleston,2020-03-06,0,0,Charleston,0
84045019,45019,Charleston,2020-03-07,1,0,Charleston,0
84045019,45019,Charleston,2020-03-08,1,0,Charleston,0
84045019,45019,Charleston,2020-03-09,1,0,Charleston,0
84045019,45019,Charleston,2020-03-10,1,0,Charleston,0
84045019,45019,Charleston,2020-03-11,1,0,Charleston,0
84045019,45019,Charleston,2020-03-12,1,0,Charleston,0
84045019,45019,Charleston,2020-03-13,1,0,Charleston,0
84045019,45019,Charleston,2020-03-14,1,0,Charleston,0
84045019,45019,Charleston,2020-03-15,1,0,Charleston,0
84045019,45019,Charleston,2020-03-16,1,0,Charleston,0
84045019,45019,Charleston,2020-03-17,3,0,Charleston,0
84045019,45019,Charleston,2020-03-18,4,0,Charleston,0
84045019,45019,Charleston,2020-03-19,5,0,Charleston,0
84045019,45019,Charleston,2020-03-20,6,0,Charleston,0
84045019,45019,Charleston,2020-03-21,9,0,Charleston,0
84045019,45019,Charleston,2020-03-22,13,0,Charleston,0
84045019,45019,Charleston,2020-03-23,31,0,Charleston,0
84045019,45019,Charleston,2020-03-24,36,0,Charleston,0
84045019,45019,Charleston,2020-03-25,52,0,Charleston,0
84045019,45019,Charleston,2020-03-26,52,0,Charleston,0
84045019,45019,Charleston,2020-03-27,92,0,Charleston,0
84045019,45019,Charleston,2020-03-28,108,0,Charleston,0
84045019,45019,Charleston,2020-03-29,117,0,Charleston,0
84045019,45019,Charleston,2020-03-30,123,0,Charleston,0
84045019,45019,Charleston,2020-03-31,142,0,Charleston,0
84045019,45019,Charleston,2020-04-01,190,0,Charleston,0
84045019,45019,Charleston,2020-04-02,231,0,Charleston,0
84045019,45019,Charleston,2020-04-03,247,0,Charleston,0
84045019,45019,Charleston,2020-04-04,274,0,Charleston,0
84045019,45019,Charleston,2020-04-05,274,0,Charleston,0
84045019,45019,Charleston,2020-04-06,300,0,Charleston,0
84045019,45019,Charleston,2020-04-07,305,0,Charleston,0
84045019,45019,Charleston,2020-04-08,305,0,Charleston,0
84045019,45019,Charleston,2020-04-09,313,0,Charleston,0
84045019,45019,Charleston,2020-04-10,328,0,Charleston,0
84045019,45019,Charleston,2020-04-11,331,0,Charleston,0
84045019,45019,Charleston,2020-04-12,339,0,Charleston,0
84045019,45019,Charleston,2020-04-13,351,0,Charleston,0
84045019,45019,Charleston,2020-04-14,353,0,Charleston,0
84045019,45019,Charleston,2020-04-15,360,0,Charleston,0
84045019,45019,Charleston,2020-04-16,383,0,Charleston,0
